OBJECTID,CELL_ID,DECLINATION,ANNUAL_DRIFT,INCLINATION,DEC_MILS,DEC_DEGMINSEC,LAT,LON,PUBLICDISPLAY,DATAACCESS,UNITCODE,UNITNAME,REGIONCODE,MAPMETHOD,MAPSOURCE,SOURCEDATE,XYACCURACY,NOTES,GlobalID,COUNTY,QUADNAME,ROAD,PARKDISTRICT,STATE,TRAIL,X_COORD,Y_COORD,ELEVATION,ZACCURACY,LOC_NAME,VALID_RESULT,x,y
275,,-6.36752495122462,-0.0537514774138166,63.6474362573278,113.200585077881,,35.766763596,-83.2143184239999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,e6cd9593-6a18-475b-a414-c83cfb988895,Cocke,HARTFORD,Cosby Entrance Road,Cosby District,Tennessee,Gabes Mountain Trail,299826.830031693,3960341.11997119,2104.137207,>=1m and <5m,Wildcat Knob,Accepted,-83.2143184239999,35.766763596
291,,-6.38400864237261,-0.0537872994708382,63.612092100533,113.493628842372,,35.72827885,-83.182003746,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,b4e644c5-0e25-4b96-b992-8d22c48d49dd,Haywood,LUFTEE KNOB,Cosby Campground Road B,Cosby District,North Carolina,Appalachian Trail,302653.480004615,3956006.24003303,,>=1m and <5m,Cosby Knob Shelter,Accepted,-83.182003746,35.72827885
292,,-6.4290224544885,-0.053271737380634,63.6394432169672,114.293875391406,,35.7692913760001,-83.123482407,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,7077438f-a75f-4c5b-9be4-936ef0306ae7,Cocke,WATERVILLE,Big Creek Entrance Road,Cosby District,Tennessee,Davenport Gap Shelter access,308045.660044085,3960439.73995711,,>=1m and <5m,Davenport Gap Shelter,Accepted,-83.123482407,35.7692913760001
293,,-6.05155967532672,-0.0569396087998011,63.5276872953771,107.583417596023,,35.566467098,-83.6418444669999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,744cd255-856e-4676-86db-a8a72875d21b,Sevier,THUNDERHEAD MOUNTAIN,Upper Tremont Road,Deep Creek District,Tennessee,Appalachian Trail,260572.809970162,3939076.99998361,,>=1m and <5m,Derrick Knob Shelter,Accepted,-83.6418444669999,35.566467098
294,,-6.11856348523281,-0.0564521941386835,63.5162698646932,108.774597927772,,35.565227986,-83.5426108999999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,94790331-6f2c-40a8-8107-531ba86515fb,Swain,SILERS BALD,Clingmans Dome Road Primary Parking,Little River District,North Carolina,Appalachian Trail,269564.639987462,3938702.64995794,,>=1m and <5m,Double Spring Gap Shelter,Accepted,-83.5426108999999,35.565227986
295,,-6.24220251872046,-0.0553488334878458,63.5348618627923,110.972627937309,,35.610149305,-83.36853955,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,4187a944-d4de-470e-835a-361c7ec8dc4c,Swain,SMOKEMONT,Oconaluftee River Parking #4,Oconaluftee District,North Carolina,Sweat Heifer Creek Trail,285463.620020287,3943292.54999933,,>=1m and <5m,Kephart Shelter,Accepted,-83.36853955,35.610149305
296,,-6.3715670095627,-0.0541448430143889,63.5607544953896,113.272443982604,,35.6653814960001,-83.187685238,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,3e261f84-aac4-48f6-8a12-11c88b0fe648,Haywood,LUFTEE KNOB,Balsam Mountain Road ,Cataloochee District,North Carolina,Balsam Mountain Trail,301984.01995914,3949040.16998914,,>=1m and <5m,Laurel Gap Shelter,Accepted,-83.187685238,35.6653814960001
297,,-5.94587276072742,-0.057793610079532,63.5262253228651,105.70453676566,,35.5458448210001,-83.793630545,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,dbb1cd56-5834-4efa-b5e9-cf2674c951ef,Blount,CADES COVE,Cades Cove Loop Road,Cades Cove District,Tennessee,Appalachian Trail,246748.239984317,3937168.88005303,,>=1m and <5m,Mollies Ridge Shelter,Accepted,-83.793630545,35.5458448210001
298,,-6.17082970908574,-0.0559468357076871,63.5325639101127,109.703776402184,,35.594081595,-83.471036842,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,e0ed7750-f848-4bb1-b5d2-68e9b55668eb,Sevier,CLINGMANS DOME,Clingmans Dome Access Road,Little River District,Tennessee,Sugarland Mountain Trail,276133.060032164,3941738.46995116,,>=1m and <5m,Mount Collins Shelter,Accepted,-83.471036842,35.594081595
299,,-6.20056140775753,-0.0554816297883667,63.5780065754166,110.232340594832,,35.6531800070001,-83.438845118,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,0d9e06f3-b669-42f0-8e77-8410ab3ed8c0,Sevier,MOUNT LE CONTE,Alum Cave Bluffs Trailhead Parking,Little River District,Tennessee,Boulevard Trail,279212.740043726,3948222.06994656,,>=1m and <5m,Mt LeConte Shelter,Accepted,-83.438845118,35.6531800070001
300,,-6.28819720336728,-0.0548353067702325,63.5619727166493,111.790312242023,,35.6508033690001,-83.308522592,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,20bc93ef-d821-408c-b153-076a8849ab6e,Swain,MOUNT GUYOT,Ramsey Cascades Trailhead Parking,Oconaluftee District,North Carolina,Hughes Ridge Trail,291006.689984132,3947673.29997034,,>=1m and <5m,Pecks Corner Shelter,Accepted,-83.308522592,35.6508033690001
301,,-5.96637489174306,-0.0575800108832625,63.5366673998075,106.06901955043,,35.56179124,-83.7665460159999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,86454060-2d88-4600-85bc-4936b4ba99d3,Blount,CADES COVE,Cades Cove Campground Segment A,Cades Cove District,Tennessee,Russell Field Trail,249253.879993458,3938868.78003355,,>=1m and <5m,Russell Field Shelter,Accepted,-83.7665460159999,35.56179124
302,,-6.10107704059543,-0.0565849942321472,63.5181736312893,108.463727412297,,35.5642648960001,-83.568269645,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,f087e03b-1ea3-42e1-8511-5ad0bb2eca70,Swain,SILERS BALD,Clingmans Dome Road Primary Parking,Deep Creek District,North Carolina,Appalachian Trail,267235.910024417,3938656.18000672,,>=1m and <5m,Silers Bald Shelter,Accepted,-83.568269645,35.5642648960001
303,,-5.98936446721714,-0.0574127313746509,63.533227823678,106.477723625293,,35.561825126,-83.732674561,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,3373ff19-c5c7-408f-a0b3-03e82d24badd,Swain,THUNDERHEAD MOUNTAIN,Laurel Creek Road,Deep Creek District,North Carolina,Eagle Creek Trail,252324.690028681,3938786.7700471,,>=1m and <5m,Spence Field Shelter,Accepted,-83.732674561,35.561825126
304,,-6.2328654197775,-0.0553372062113788,63.5530484633145,110.80663485972,,35.6298162310001,-83.386326571,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,244b9cc7-e5ee-43d5-815e-eed01ad5513c,Swain,MOUNT LE CONTE,Newfound Gap Road North,Oconaluftee District,North Carolina,Appalachian Trail,283905.169982502,3945513.32997247,,>=1m and <5m,Icewater Spring Shelter,Accepted,-83.386326571,35.6298162310001
305,,-6.32903003954694,-0.0543482329901055,63.5918722608255,112.516230237058,,35.6938404570001,-83.256641781,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,f03e0dc4-8274-4740-9704-a97544cc263b,Swain,MOUNT GUYOT,Cosby Campground Road B,Oconaluftee District,North Carolina,Tricorner Shelter Access,295814.02996504,3952338.53999174,,>=1m and <5m,Tricorner Shelter,Accepted,-83.256641781,35.6938404570001
306,,-5.86740513056281,-0.0580622724302606,63.5999907687978,104.30955493012,,35.619192614,-83.9233045399999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,0b26edb1-0f4a-4511-8643-9a428cb3cb34,Blount,CALDERWOOD,Abrams Creek Campground Road,Cades Cove District,Tennessee,Cooper Road Trail,235231.429995532,3945648.43002661,1197.62365722,>=1m and <5m,"Backcountry Camp 01, Cooper Road",Accepted,-83.9233045399999,35.619192614
307,,-5.97266200958323,-0.0574699849829061,63.5491049960344,106.180790673969,,35.5775792750001,-83.7603728999999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,3718128b-b7ee-492d-84b5-8ed1d405fdfa,Blount,CADES COVE,Laurel Creek Road,Cades Cove District,Tennessee,Russell Field Trail,249862.650006034,3940604.73000806,2964.54785156,>=1m and <5m,"Backcountry Camp 10, Ledbetter Ridge",Accepted,-83.7603728999999,35.5775792750001
308,,-5.90437588539473,-0.0577296587749543,63.6082424762458,104.96681361537,,35.635369272,-83.872125771,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,d00774d1-085c-4f06-9c58-cde1add14b6b,Blount,KINZEL SPRINGS,Cades Cove Loop Road,Cades Cove District,Tennessee,Ace Gap Trail,239920.499987645,3947306.58999253,1583.25476074,>=1m and <5m,"Backcountry Camp 11, Beard Cane",Accepted,-83.872125771,35.635369272
309,,-5.92667418067683,-0.0581130853934662,63.4913731276762,105.363228249237,,35.501364714,-83.813235886,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,1b815cae-e56d-4736-8120-31557ac45efe,Swain,CADES COVE,Payne Cemetery Access Road,Deep Creek District,North Carolina,Appalachian Trail,244829.579997996,3932284.43996451,3738.21044921,>=1m and <5m,"Backcountry Camp 113, Birch Spring Gap",Accepted,-83.813235886,35.501364714
310,,-5.91812637382638,-0.0580110757850818,63.5268676571683,105.211267048611,,35.5417153280001,-83.833679144,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,2babe472-b6e5-4a5d-830f-ea0b2c3e0fd2,Blount,CADES COVE,Forge Creek Parking @ End,Cades Cove District,Tennessee,Gregory Ridge Trail,243103.560040967,3936814.47003611,2562.78564453,>=1m and <5m,"Backcountry Camp 12, Forge Creek",Accepted,-83.833679144,35.5417153280001
311,,-5.88898050716425,-0.0583053476585125,63.5136006194927,104.693117660265,,35.5209654660001,-83.872538896,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,2c46dcf8-2e2e-4c86-a02c-01027ed78d8d,Swain,CADES COVE,Parson Branch Road ,Cades Cove District,North Carolina,Gregory Bald Trail,239512.510022968,3934614.3300254,4644.45654296,>=1m and <5m,"Backcountry Camp 13, Sheep Pen Gap",Accepted,-83.872538896,35.5209654660001
312,,-5.85917778730111,-0.0583364581960932,63.5563147103689,104.163290867082,,35.566188325,-83.925126872,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,b93873ff-dfc3-4319-8651-2455f9c38ee3,Blount,CALDERWOOD,Parson Branch Road,Cades Cove District,Tennessee,Hannah Mountain Trail,234891.429980021,3939772.2999876,2030.58190917,>=1m and <5m,"Backcountry Camp 14, Flint Gap",Accepted,-83.925126872,35.566188325
313,,-5.87633024626548,-0.0580997871969076,63.5774544693674,104.468223852058,,35.5941213770001,-83.905332335,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,5d8c4b38-e8c7-4251-8731-4122c1357a54,Blount,CALDERWOOD,Abrams Creek Campground Road,Cades Cove District,Tennessee,Rabbit Creek Trail,236777.459974489,3942818.40995873,1476.57519531,>=1m and <5m,"Backcountry Camp 15, Rabbit Creek",Accepted,-83.905332335,35.5941213770001
314,,-5.86813561816189,-0.0581580016475507,63.5788227653953,104.322541392558,,35.5943157560001,-83.9174113129999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,75c811de-76f5-4e3b-a5ea-e6188b30620e,Blount,CALDERWOOD,Abrams Creek Campground Road,Cades Cove District,Tennessee,Campsite 16 access,235683.440018861,3942872.37996366,1723.72363281,>=1m and <5m,"Backcountry Camp 16, Scott Gap",Accepted,-83.9174113129999,35.5943157560001
315,,-5.87898746689535,-0.0580091072553994,63.591977930052,104.515463388972,,35.611735481,-83.90484387,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,bd84a68e-bcf6-4e7c-b94e-e2b5591a730c,Blount,CALDERWOOD,Abrams Creek Campground Road,Cades Cove District,Tennessee,Little Bottoms Trail,236879.460023906,3944771.45005334,1239.69921875,>=1m and <5m,"Backcountry Camp 17, Little Bottoms",Accepted,-83.90484387,35.611735481
316,,-6.01674125210029,-0.0569416835442915,63.5853496057027,106.964422631589,,35.6282133940001,-83.705357819,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,c9bf4480-d782-40f2-9b4a-9659da0bc8ec,Blount,WEAR COVE,Laurel Creek Road,Cades Cove District,Tennessee,West Prong Trail,255003.720044396,3946083.96998745,1600.67687988,>=1m and <5m,"Backcountry Camp 18, West Prong",Accepted,-83.705357819,35.6282133940001
317,,-6.06327150007587,-0.0565483545055256,63.5890309255198,107.791628074049,,35.640940002,-83.6392602729999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,4bc713cf-5555-4f1c-8101-80ae9cf00ae9,Sevier,WEAR COVE,Little River Gorge Road,Cades Cove District,Tennessee,Meigs Mountain Trail,261028.800005422,3947333.15002306,2864.3161621,>=1m and <5m,"Backcountry Camp 19, Upper Henderson",Accepted,-83.6392602729999,35.640940002
318,,-5.89099947173098,-0.0577886685794899,63.6180492396895,104.729010408539,,35.6446249730001,-83.89358,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,e3b25a23-f948-4b21-865f-6bb80a8b5d8a,Blount,BLOCKHOUSE,Foothills Parkway Section 8g,Cades Cove District,Tennessee,Cane Creek Trail,238007.470034787,3948390.55996312,1334.17773437,>=1m and <5m,"Backcountry Camp 02, Cane Creek",Accepted,-83.89358,35.6446249730001
319,,-6.08686128146829,-0.0563453013019375,63.591472775462,108.211002489687,,35.6481039130001,-83.605870367,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,c6c169c9-a5a2-4986-82a6-6b48296e32f4,Sevier,GATLINBURG,Little River Gorge Road,Cades Cove District,Tennessee,Meigs Mountain Trail,264073.840036537,3948047.23997721,2495.02197265,>=1m and <5m,"Backcountry Camp 20, King Branch",Accepted,-83.605870367,35.6481039130001
320,,-6.12640322302222,-0.0560991236411952,63.5759244894158,108.913971218244,,35.6369912550001,-83.5452756769999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,65210afa-783b-4420-ba31-1411e2f99485,Sevier,GATLINBURG,Newfound Gap Road North,Little River District,Tennessee,Huskey Gap Trail,269529.110009042,3946670.50997513,2624.68041992,>=1m and <5m,"Backcountry Camp 21, Mile53",Accepted,-83.5452756769999,35.6369912550001
321,,-6.10605754285468,-0.0564033329931841,63.5473544092759,108.552269785362,,35.599570591,-83.567908103,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,c6c75250-937b-45e5-be9f-c3e0c14cb094,Sevier,SILERS BALD,Elkmont Cemetery Road,Little River District,Tennessee,Goshen Prong Trail,267370.899969909,3942572.24999176,3299.00268554,>=1m and <5m,"Backcountry Camp 23, Camp Rock",Accepted,-83.567908103,35.599570591
322,,-6.13387493158559,-0.0561302682083551,63.5569681266601,109.046801758742,,35.6160114,-83.5300634,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,e4cb7398-9d2e-4624-a8cc-5ae480351fdf,Sevier,SILERS BALD,Newfound Gap Road North,Little River District,Tennessee,Little River Trail,270846.940686748,3944307.36991742,2853.45971679,>=1m and <5m,"Backcountry Camp 24, RoughCreek",Accepted,-83.5300634,35.6160114
323,,-6.09116162056053,-0.0564730952172461,63.5579190242438,108.287453058001,,35.6093059620001,-83.5918400469999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,45a120c5-e7c5-4adc-a6e5-8c71c54b9da3,Sevier,SILERS BALD,Elkmont Cemetery Road,Cades Cove District,Tennessee,Miry Ridge Trail,265230.870012049,3943709.21003689,4542.86083984,>=1m and <5m,"Backcountry Camp 26, Dripping Spring",Accepted,-83.5918400469999,35.6093059620001
324,,-6.085496832792,-0.0564583198261057,63.5704523574191,108.18674559401,,35.6230557920001,-83.602926172,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,4a05eea7-0f9b-4d06-a82b-0911d6060973,Sevier,SILERS BALD,Elkmont Cemetery Road,Cades Cove District,Tennessee,Jakes Creek Trail,264266.84996914,3945261.20997503,3602.62475585,>=1m and <5m,"Backcountry Camp 27, Lower Jakes Gap",Accepted,-83.602926172,35.6230557920001
325,,-6.33601292636515,-0.0541465676777282,63.6209774539128,112.640370602334,,35.7294922250001,-83.253508622,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,a2664037-e090-4489-b02d-0fc9f25bf5c3,Cocke,MOUNT GUYOT,Cosby Campground Road B,Cosby District,Tennessee,Maddron Bald Trail,296188.419955996,3956287.11998176,4527.0625,>=1m and <5m,"Backcountry Camp 29, Otter Creek",Accepted,-83.253508622,35.7294922250001
326,,-5.92558993223706,-0.0574625834720308,63.6286490534611,105.343952697324,,35.6631922500001,-83.8463623809999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,2ae02689-a599-4041-8317-2aa73c21b3d5,Blount,KINZEL SPRINGS,Rich Mountain Road,Cades Cove District,Tennessee,Ace Gap Trail,242343.530023608,3950325.70997519,1332.14819335,>=1m and <5m,"Backcountry Camp 03, Hesse Creek",Accepted,-83.8463623809999,35.6631922500001
327,,-6.14148132199642,-0.0561608384555776,63.5378847210827,109.182026646188,,35.594918272,-83.514621881,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,8282e93c-7b89-49bf-882f-694c76f40a68,Sevier,SILERS BALD,Clingmans Dome Access Road,Little River District,Tennessee,Little River Trail,272185.969967879,3941931.36998386,3387.04125976,>=1m and <5m,"Backcountry Camp 30, Three Forks",Accepted,-83.514621881,35.594918272
328,,-6.24022684622297,-0.0551544331653742,63.5780201079722,110.937504826783,,35.660633159,-83.381609946,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,7e56c54b-43d8-4007-ad5c-3d928a14b95f,Sevier,MOUNT LE CONTE,Porters Creek Scenic Loop,Cosby District,Tennessee,Porters Creek Trail,284415.230023409,3948921.7699615,3414.62158203,>=1m and <5m,"Backcountry Camp 31, Porters Flat",Accepted,-83.381609946,35.660633159
329,,-6.22056294986799,-0.0551099324230826,63.6203221283989,110.587924010163,,35.7068293130001,-83.4199967929999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,7b6fb323-12f0-4ad2-ac47-b05e6f0a9d01,Sevier,MOUNT LE CONTE,Greenbrier Unpaved Road,Cosby District,Tennessee,"Backcountry Camp 32, Injun Creek Access",281066.110040291,3954131.74995141,2257.02783203,>=1m and <5m,"Backcountry Camp 32, Injun Creek",Accepted,-83.4199967929999,35.7068293130001
330,,-6.27735031275439,-0.0545090880949965,63.6468213026404,111.597478390085,,35.7487923630001,-83.344373145,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,57f1259d-68cc-47bd-8c16-ce0be0ba5c54,Sevier,MOUNT GUYOT,Ramsey Prong Road,Cosby District,Tennessee,Old Settlers Trail,288020.220035156,3958620.96001177,1971.17797851,>=1m and <5m,"Backcountry Camp 33, Settlers Camp",Accepted,-83.344373145,35.7487923630001
331,,-6.33855175826196,-0.0540443503168282,63.6373984525364,112.685505448029,,35.749345571,-83.253770187,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,05ba09c2-30a1-49d7-af58-5064c91ad08a,Cocke,MOUNT GUYOT,Cosby Campground Road B,Cosby District,Tennessee,Gabes Mountain Trail,296215.390007195,3958490.13999492,3062.62646484,>=1m and <5m,"Backcountry Camp 34, Sugar Cove",Accepted,-83.253770187,35.749345571
332,,-6.39095268183394,-0.0535477954578267,63.6487062362543,113.617078587107,,35.77279636,-83.180765435,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,6148bb24-0e0a-40b2-8bc7-14c000278752,Cocke,HARTFORD,Cosby Entrance Road,Cosby District,Tennessee,Lower Mount Cammerer Trail,302875.370031907,3960942.33003812,2577.21533203,>=1m and <5m,"Backcountry Camp 35, Gilliland Creek",Accepted,-83.180765435,35.77279636
333,,-6.39199639602637,-0.0537949589729307,63.5969045290903,113.635633529278,,35.71193141,-83.166801886,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,e43a2bec-3018-4859-86f8-918811b84878,Haywood,LUFTEE KNOB,Cosby Campground Road B,Cosby District,North Carolina,Big Creek Trail,303988.530015746,3954162.25002498,3067.86987304,>=1m and <5m,"Backcountry Camp 36, Upper Walnut Bottom",Accepted,-83.166801886,35.71193141
334,,-6.39433917509084,-0.053750419982697,63.6019291981703,113.67728298693,,35.718307833,-83.164620266,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,7b3c6a02-f55c-47d9-9fe0-e092752e444b,Haywood,LUFTEE KNOB,Cosby Campground Road B,Cosby District,North Carolina,Big Creek Trail,304201.519985904,3954865.25999127,2988.73999023,>=1m and <5m,"Backcountry Camp 37, Lower Walnut Bottom",Accepted,-83.164620266,35.718307833
335,,-6.42051334397742,-0.0536179029805459,63.5840177024473,114.142602126562,,35.7023112910001,-83.122434265,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,c8a57930-c2f3-4d52-94e0-52fb14b3ef19,Haywood,COVE CREEK GAP,Old Cataloochee Turnpike,Cosby District,North Carolina,Baxter Creek Trail,307979.589981977,3953007.31002885,5830.56054687,>=1m and <5m,"Backcountry Camp 38, Mount Sterling",Accepted,-83.122434265,35.7023112910001
336,,-6.40845076857903,-0.0539579258982328,63.5356771691084,113.928156073644,,35.6430366050001,-83.128273656,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,983f3928-6477-4cf7-b68d-786bea91c392,Haywood,LUFTEE KNOB,Cataloochee Horse Camp,Cataloochee District,North Carolina,Pretty Hollow Gap Trail,307308.70999748,3946443.21995166,3078.73754882,>=1m and <5m,"Backcountry Camp 39, Pretty Hollow",Accepted,-83.128273656,35.6430366050001
337,,-6.40447947850405,-0.0542337920585361,63.4863135092846,113.857555272949,,35.5841886310001,-83.122177764,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,2139a056-3b2f-4c71-824d-5c63f2dce794,Haywood,DELLWOOD,Cataloochee Entrance Road,Cataloochee District,North Carolina,Caldwell Fork Trail,307719.839979308,3939903.14996066,3269.62353515,>=1m and <5m,"Backcountry Camp 41, Caldwell Fork",Accepted,-83.122177764,35.5841886310001
338,,-6.33334675041476,-0.054542927093264,63.5448662359262,112.592971859524,,35.6392926680001,-83.239177012,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,2cc4a3eb-13b2-4e63-8d87-cc3c2bfe8372,Swain,LUFTEE KNOB,Beech Gap Trailhead Parking #2,Oconaluftee District,North Carolina,Hyatt Ridge Trail,297256.580011333,3946251.03995686,5025.45898437,>=1m and <5m,"Backcountry Camp 44, McGee Spring",Accepted,-83.239177012,35.6392926680001
339,,-6.31892014154477,-0.0547722439621712,63.5226182941979,112.336498492355,,35.6103273730001,-83.254739135,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,02590a8d-88b9-42fa-a4c1-1b01fae4f1c7,Swain,SMOKEMONT,Straight Fork Road,Oconaluftee District,North Carolina,Enloe Creek Trail,295773.599986885,3943069.98005522,3657.703125,>=1m and <5m,"Backcountry Camp 47, Enloe Creek",Accepted,-83.254739135,35.6103273730001
340,,-6.29144061596428,-0.0550303488667065,63.5165757034111,111.84797298249,,35.5979569150001,-83.2930436779999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,17f43d76-012f-46b7-9ef5-a4d645faf9be,Swain,SMOKEMONT,Bradley Fork Trailhead Parking,Oconaluftee District,North Carolina,Chasteen Creek Trail,292271.520027586,3941777.87997888,3355.55371093,>=1m and <5m,"Backcountry Camp 48, Upper Chasteen",Accepted,-83.2930436779999,35.5979569150001
341,,-6.26999540654631,-0.0551181935377167,63.5350124657031,111.466724338499,,35.615585369,-83.3284207949999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,7191e966-1369-404c-b265-d32e191ce666,Swain,SMOKEMONT,Newfound Gap Road South,Oconaluftee District,North Carolina,Cabin Flats Trail,289112.410026583,3943808.81997129,3066.62768554,>=1m and <5m,"Backcountry Camp 49, Cabin Flats",Accepted,-83.3284207949999,35.615585369
